0.01,0.004761905,0.0425,0.175,0,0,0.003255814,0.0012,0.045
0.01,0.008571429,0.07,0.116666667,0,0,0.001860465,0.0012,0.045
0.05,0.023809524,0.0401,0.116666667,0,1,0.000465116,0.0012,0.045
0.03896,0.033394286,0.0601,0.166666667,0,0,0.004186047,0.0012,0.045
0.06,0.051428571,0.0575,0.052777778,0,0,0.019069767,0.0012,0.045
0.1544,0.132342857,0.06,0.166666667,0,0,0.00372093,0.0012,0.045
0.005,0.002380952,0.0855,0.116666667,0,1,0.001860465,0.0012,0.045
0.1509,0.129342857,0.06,0.416666667,0,0,0.025581395,0.0012,0.045
0.01,0.004761905,0.0725,0.2,0,0,0.001860465,0.0012,0.045
0.06,0.051428571,0.055,0.1,0,0,0.001395349,0.0012,0.045
0.2986,0.255942857,0.0525,0.370833333,0,0,0.011162791,0.0012,0.045
0.07,0.06,0.06,0.116666667,0,0,0.003255814,0.0012,0.045
0.2094,0.179485714,0.055,0.104166667,0,0,0.000930233,0.0012,0.045
0.02,0.00952381,0.0525,0.116666667,0,1,0.006976744,0.0012,0.045
0.25,0.214285714,0.0475,0.416666667,0,0,0.004651163,0.0012,0.045
0.275,0.197816762,0.05,0.416666667,1,0,0.00372093,0.0012,0.045
0.016,0.007619048,0.06249,0.116666667,0,0,0.004651163,0.0012,0.045
0.0424,0.036342857,0.06,0.333333333,0,0,0.001860465,0.0012,0.045
0.1294,0.110914286,0.06,0.075,0,0,0.011627907,0.0012,0.045
0.268,0.229714286,0.05,0.166666667,0,0,0.000465116,0.0012,0.045
0.03,0.014285714,0.0629,0.116666667,0,0,0.003255814,0.0012,0.045
0.02,0.00952381,0.0725,0.116666667,0,1,0.005581395,0.0012,0.045
0.03,0.014285714,0.0525,0.083333333,1,0,0.022325581,0.0012,0.045
0.005,0.002380952,0.055,0.083333333,0,1,0,0.0012,0.045
0.005,0.002380952,0.0824,0.116666667,0,1,0.003255814,0.0012,0.045
0.05,0.042857143,0.065,0.05,0,0,0.017674419,0.0012,0.045
0.001,0.000857143,0.0775,0.166666667,0,0,0.001860465,0.0012,0.045
0.001,0.000857143,0.0775,0.166666667,0,0,0.001395349,0.0012,0.045
0.001,0.000857143,0.0775,0.166666667,0,0,0.001860465,0.0012,0.045
0.003,0.002571429,0.0775,0.166666667,0,0,0.000465116,0.0012,0.045
0.01,0.004761905,0.0625,0.116666667,0,1,0.001395349,0.0012,0.045
0.007,0.003333333,0.0885,0.116666667,0,1,0.005581395,0.0012,0.045
0.086,0.073714286,0.0425,0.333333333,0,0,0.001860465,0.0012,0.045
0.04,0.034285714,0.06,0.166666667,0,0,0.004651163,0.0012,0.045
0.007,0.006,0.07,0.116666667,0,0,0.002325581,0.0012,0.045
0.10624,0.091062857,0.06,0.166666667,1,0,0.006976744,0.0012,0.045
0.00892,0.007645714,0.06,0.083333333,0,0,0.001860465,0.0012,0.045
0.0054,0.004628571,0.065,0.083333333,0,0,0.000930233,0.0012,0.045
0.001,0.000857143,0.0775,0.166666667,0,0,0.000930233,0.0012,0.045
0.0032,0.00152381,0.065,0.083333333,0,0,0.000930233,0.0012,0.045
0.064,0.054857143,0.06,0.116666667,1,0,0.004651163,0.0012,0.045
0.0015,0.001285714,0.0775,0.166666667,0,0,0.004651163,0.0012,0.045
0.015,0.007142857,0.06179,0.116666667,0,1,0.010232558,0.0012,0.045
0.01,0.008571429,0.07,0.020833333,0,0,0.005116279,0.0012,0.045
0.001,0.000857143,0.0775,0.166666667,0,0,0.002325581,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,0,0,0.001860465,0.0012,0.045
0.005,0.002380952,0.059,0.116666667,0,1,0.000930233,0.0012,0.045
0.007,0.003333333,0.0975,0.183333333,0,0,0.000930233,0.0012,0.045
0.266,0.228,0.06,0.116666667,0,0,0.024186047,0.0012,0.045
0.007,0.003333333,0.0325,0.116666667,0,1,0.000465116,0.0012,0.045
0.007,0.003333333,0.0825,0.116666667,1,1,0.006976744,0.0012,0.045
0.055,0.047142857,0.06,0.166666667,1,0,0,0.0012,0.045
0.013,0.011142857,0.0575,0.083333333,0,0,0.000465116,0.0012,0.045
0.068,0.058285714,0.055,0.166666667,0,0,0.005581395,0.0012,0.045
0.004,0.001904762,0.075,0.116666667,0,0,0.005116279,0.0012,0.045
0.0918,0.078685714,0.06,0.416666667,0,0,0.003255814,0.0012,0.045
0.005,0.002380952,0.07,0.083333333,0,1,0.000465116,0.0012,0.045
0.05,0.042857143,0.045,0.018055556,0,1,0.000930233,0.0012,0.045
0.04,0.019047619,0.0625,0.116666667,0,1,0.011627907,0.0012,0.045
0.0026,0.001238095,0.0725,0.066666667,1,0,0.000465116,0.0012,0.045
0.01,0.004761905,0.0325,0.116666667,0,1,0.004186047,0.0012,0.045
0.0034,0.001619048,0.08,0.083333333,0,0,0.001860465,0.0012,0.045
0.1746,0.149657143,0.06,0.416666667,0,0,0.003255814,0.0012,0.045
0.4,0.285714286,0.0575,0.433333333,0,0,0.006976744,0.0012,0.045
0.01,0.004761905,0.0625,0.116666667,0,1,0.000930233,0.0012,0.045
0.1096,0.093942857,0.06,0.283333333,0,0,0.00372093,0.0012,0.045
0.0014,0.0012,0.075,0.05,0,0,0.001395349,0.0012,0.045
0.005,0.002380952,0.0855,0.116666667,0,1,0.000930233,0.0012,0.045
0.01106,0.005266667,0.07,0.25,0,0,0.000465116,0.0012,0.045
0.005,0.002380952,0.059,0.116666667,0,1,0.000930233,0.0012,0.045
0.05,0.023809524,0.0525,0.219444444,0,0,0.001860465,0.0012,0.045
0.07856,0.067337143,0.06,0.3875,0,0,0.00372093,0.0012,0.045
0.33,0.282857143,0.06,0.25,0,0,0.008372093,0.0012,0.045
0.226,0.193714286,0.0725,0.166666667,0,0,0.000930233,0.0012,0.045
0.1,0.085714286,0.0525,0.083333333,0,0,0.034883721,0.0012,0.045
0.06222,0.029628571,0.0749,0.333333333,0,0,0.010697674,0.0012,0.045
0.02134,0.018291429,0.06,0.166666667,0,0,0.004186047,0.0012,0.045
0.0298,0.025542857,0.06,0.125,0,0,0.000930233,0.0012,0.045
0.04,0.019047619,0.0525,0.05,0,1,0.005581395,0.0012,0.045
0.027,0.012857143,0.06,0.416666667,0,0,0,0.0012,0.045
0.285,0.244285714,0.0525,0.166666667,0,0,0.001860465,0.0012,0.045
0.1028,0.088114286,0.06,0.416666667,0,0,0.001860465,0.0012,0.045
0.0396,0.033942857,0.0575,0.175,1,0,0.006976744,0.0012,0.045
0.092,0.078857143,0.06,0.166666667,0,0,0.000930233,0.0012,0.045
0.0164,0.014057143,0.0475,0.083333333,0,0,0.001860465,0.0012,0.045
0.004,0.001904762,0.084,0.083333333,0,0,0.000465116,0.0012,0.045
0.024,0.011428571,0.045,0.083333333,0,1,0.002325581,0.0012,0.045
0.04552,0.039017143,0.06,0.116666667,0,0,0.01255814,0.0012,0.045
0.0056,0.0048,0.06,0.166666667,0,0,0.000930233,0.0012,0.045
0.01,0.008571429,0.07,0.088888889,0,0,0.003255814,0.0012,0.045
0.18,0.154285714,0.06,0.416666667,0,0,0.001860465,0.0012,0.045
0.01,0.004761905,0.0625,0.116666667,0,1,0.013953488,0.0012,0.045
0.01,0.004761905,0.0824,0.116666667,0,1,0.001395349,0.0012,0.045
0.08,0.068571429,0.06,0.166666667,0,0,0.074418605,0.0012,0.045
0.0312,0.026742857,0.06,0.120833333,0,0,0,0.0012,0.045
0.02,0.00952381,0.0525,0.166666667,0,0,0.016744186,0.0012,0.045
0.1008,0.0864,0.06,0.166666667,0,0,0.001860465,0.0012,0.045
0.00576,0.002742857,0.0625,0.083333333,0,0,0.001395349,0.0012,0.045
0.01,0.004761905,0.0575,0.033333333,0,1,0,0.0012,0.045
0.0656,0.056228571,0.06,0.166666667,0,0,0.001395349,0.0012,0.045
0.064,0.054857143,0.055,0.05,0,0,0.005581395,0.0012,0.045
0.0693,0.0594,0.055,0.083333333,1,0,0.004186047,0.0012,0.045
0.035,0.016666667,0.0425,0.009722222,0,1,0.00744186,0.0012,0.045
0.012,0.010285714,0.06,0.116666667,0,0,0.003255814,0.0012,0.045
0.02,0.00952381,0.0525,0.1125,0,1,0.000930233,0.0012,0.045
0.01,0.004761905,0.0525,0.116666667,0,1,0.01255814,0.0012,0.045
0.07,0.033333333,0.0526,0.3,0,0,0.002790698,0.0012,0.045
0.002,0.000952381,0.06,0.068055556,1,0,0.00372093,0.0012,0.045
0.2274,0.194914286,0.0526,0.341666667,0,0,0.002790698,0.0012,0.045
0.04772,0.02272381,0.06,0.122222222,1,0,0.00372093,0.0012,0.045
0.1,0.085714286,0.0575,0.358333333,0,0,0.006976744,0.0012,0.045
0.004,0.001904762,0.0675,0.1,0,1,0.008837209,0.0012,0.045
0.05,0.042857143,0.06,0.173611111,0,0,0.005581395,0.0012,0.045
0.015,0.007142857,0.0625,0.116666667,0,1,0.002325581,0.0012,0.045
0.0046,0.002190476,0.0641,0.083333333,0,0,0,0.0012,0.045
0.004,0.003428571,0.08,0.116666667,0,0,0.009302326,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,1,0,0.001395349,0.0012,0.045
0.303,0.259714286,0.06,0.416666667,0,0,0.006046512,0.0012,0.045
0.33758,0.288975048,0.06,0.116666667,0,0,0.053488372,0.0012,0.045
0.002,0.001714286,0.0775,0.166666667,0,0,0.000465116,0.0012,0.045
0.045,0.038571429,0.06,0.176388889,1,0,0.013023256,0.0012,0.045
0.006,0.002857143,0.0525,0.083333333,0,1,0.00744186,0.0012,0.045
0.0178,0.00847619,0.055,0.083333333,0,0,0.001860465,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,0,0,0.000465116,0.0012,0.045
0.007,0.003333333,0.0675,0.116666667,0,1,0.001860465,0.0012,0.045
0.058,0.049714286,0.06,0.141666667,0,0,0.009302326,0.0012,0.045
0.2,0.171428571,0.06,0.416666667,0,0,0.00372093,0.0012,0.045
0.4,0.285714286,0.05,0.433333333,0,0,0,0.0012,0.045
0.02,0.017142857,0.06,0.166666667,0,0,0.013953488,0.0012,0.045
0.005,0.002380952,0.0875,0.116666667,0,1,0.000930233,0.0012,0.045
0.005,0.004285714,0.08,0.0875,0,0,0.00372093,0.0012,0.045
0.035,0.016666667,0.0525,0.079166667,1,1,0.006511628,0.0012,0.045
0.02,0.00952381,0.0525,0.111111111,0,1,0.000930233,0.0012,0.045
0.001,0.000857143,0.0775,0.140277778,0,0,0.002325581,0.0012,0.045
0.004,0.001904762,0.0425,0.111111111,0,1,0.003255814,0.0012,0.045
0.002,0.001714286,0.0724,0.166666667,0,0,0.000465116,0.0012,0.045
0.12,0.102857143,0.06,0.15,1,0,0.008837209,0.0012,0.045
0.001,0.000857143,0.0775,0.166666667,0,0,0.001395349,0.0012,0.045
0.05,0.042857143,0.06,0.116666667,0,0,0.002325581,0.0012,0.045
0.002,0.001714286,0.0775,0.020833333,0,0,0.002325581,0.0012,0.045
0.002,0.001714286,0.0775,0.166666667,0,0,0.000465116,0.0012,0.045
0.081,0.069428571,0.055,0.066666667,0,0,0.003255814,0.0012,0.045
0.124,0.106285714,0.06,0.25,1,0,0.013953488,0.0012,0.045
0.0015,0.001285714,0.0775,0.079166667,0,0,0.002790698,0.0012,0.045
0.1288,0.1104,0.059,0.152777778,0,0,0.01627907,0.0012,0.045
0.08,0.068571429,0.055,0.116666667,0,0,0.002325581,0.0012,0.045
0.018,0.008571429,0.075,0.116666667,0,0,0.000930233,0.0012,0.045
0.005,0.004285714,0.08,0.091666667,0,0,0.000465116,0.0012,0.045
0.033,0.028285714,0.06,0.166666667,0,0,0.001395349,0.0012,0.045
0.02,0.00952381,0.0625,0.116666667,0,1,0.004186047,0.0012,0.045
0.18,0.154285714,0.06,0.166666667,0,0,0.009302326,0.0012,0.045
0.03,0.025714286,0.06,0.166666667,0,0,0.010232558,0.0012,0.045
0.01334,0.006352381,0.0625,0.083333333,0,0,0.020930233,0.0012,0.045
0.01,0.004761905,0.07,0.066666667,0,0,0.002325581,0.0012,0.045
0.005,0.004285714,0.075,0.116666667,0,1,0.002325581,0.0012,0.045
0.1395,0.119571429,0.06,0.416666667,0,0,0.00372093,0.0012,0.045
0.01,0.008571429,0.07,0.116666667,0,0,0.000465116,0.0012,0.045
0.005,0.002380952,0.07,0.095833333,0,1,0.002325581,0.0012,0.045
0.15,0.128571429,0.06,0.166666667,0,0,0.000465116,0.0012,0.045
0.084,0.072,0.0575,0.333333333,0,0,0.002325581,0.0012,0.045
0.0526,0.045085714,0.06,0.166666667,1,0,0.000465116,0.0012,0.045
0.0204,0.017485714,0.06,0.116666667,0,0,0.00744186,0.0012,0.045
0.04512,0.038674286,0.06,0.116666667,0,0,0.007906977,0.0012,0.045
0.004,0.003428571,0.08,0.072222222,0,0,0.004651163,0.0012,0.045
0.01,0.004761905,0.0675,0.116666667,0,1,0.000465116,0.0012,0.045
0.07,0.06,0.06,0.166666667,0,0,0.006976744,0.0012,0.045
0.001,0.00047619,0.055,0.083333333,0,1,0,0.0012,0.045
0.06396,0.054822857,0.055,0.069444444,0,0,0.002325581,0.0012,0.045
0.129,0.110571429,0.06,0.116666667,0,0,0.00372093,0.0012,0.045
0.003,0.001428571,0.0824,0.116666667,0,0,0.000465116,0.0012,0.045
0.003,0.001428571,0.0775,0.116666667,0,1,0.004186047,0.0012,0.045
0.015,0.007142857,0.0625,0.116666667,0,0,0.020930233,0.0012,0.045
0.00346,0.002965714,0.0715,0.083333333,0,0,0.001395349,0.0012,0.045
0.004,0.003428571,0.08,0.116666667,0,0,0.004651163,0.0012,0.045
0.04,0.019047619,0.0375,0.076388889,0,1,0.001395349,0.0012,0.045
0.05,0.042857143,0.06,0.166666667,0,0,0.002325581,0.0012,0.045
0.006,0.002857143,0.0625,0.116666667,0,1,0.001395349,0.0012,0.045
0.025,0.021428571,0.05,0.166666667,0,1,0.004186047,0.0012,0.045
0.2858,0.244971429,0.0525,0.25,0,0,0.000465116,0.0012,0.045
0.007,0.003333333,0.0625,0.058333333,0,1,0.000930233,0.0012,0.045
0.3072,0.263314286,0.0575,0.397222222,1,0,0.004651163,0.0012,0.045
0.09,0.077142857,0.055,0.1,0,0,0.00372093,0.0012,0.045
0.005,0.004285714,0.08,0.051388889,0,0,0.01627907,0.0012,0.045
0.003,0.002571429,0.08,0.116666667,0,0,0.000465116,0.0012,0.045
0.01,0.004761905,0.0825,0.116666667,0,1,0.008372093,0.0012,0.045
0.007,0.003333333,0.059,0.094444444,0,1,0.002325581,0.0012,0.045
0.01,0.004761905,0.0925,0.1125,0,0,0.001395349,0.0012,0.045
0.17,0.145714286,0.055,0.355555556,0,0,0.001860465,0.0012,0.045
0.005,0.002380952,0.0625,0.116666667,0,1,0.001395349,0.0012,0.045
0.01,0.004761905,0.0425,0.083333333,0,1,0.000465116,0.0012,0.045
0.135,0.115714286,0.06,0.25,0,0,0.000465116,0.0012,0.045
0.014,0.012,0.06,0.125,0,0,0.000930233,0.0012,0.045
0.06,0.051428571,0.06,0.166666667,0,0,0.006976744,0.0012,0.045
0.2807,0.2406,0.0341,0.333333333,0,0,0.004651163,0.0012,0.045
0.035,0.03,0.06,0.094444444,0,0,0.001395349,0.0012,0.045
0.005,0.002380952,0.065,0.116666667,0,1,0.000465116,0.0012,0.045
0.27,0.231428571,0.0525,0.115277778,0,0,0.022325581,0.0012,0.045
0.00202,0.000961905,0.0975,0.116666667,0,1,0.000465116,0.0012,0.045
0.3212,0.275314286,0.06,0.416666667,0,0,0.001860465,0.0012,0.045
0.001,0.000857143,0.0775,0.130555556,0,0,0.000930233,0.0012,0.045
0.0015,0.001285714,0.0775,0.15,0,0,0.000930233,0.0012,0.045
0.003,0.002571429,0.0775,0.156944444,0,0,0.001860465,0.0012,0.045
0.008,0.003809524,0.0675,0.116666667,0,1,0.006046512,0.0012,0.045
0.06,0.028571429,0.0775,0.116666667,0,1,0.009767442,0.0012,0.045
0.084,0.072,0.06,0.166666667,0,0,0.002790698,0.0012,0.045
0.03,0.025714286,0.0725,0.083333333,0,0,0.005116279,0.0012,0.045
0.01,0.008571429,0.055,0.05,0,0,0.002325581,0.0012,0.045
0.4,0.285714286,0.0525,0.416666667,0,0,0.009302326,0.0012,0.045
0.02,0.00952381,0.045,0.016666667,0,1,0.005581395,0.0012,0.045
0.02,0.00952381,0.0575,0.033333333,0,1,0.003255814,0.0012,0.045
0.007,0.003333333,0.0875,0.143055556,0,0,0.006976744,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,0,0,0.006046512,0.0012,0.045
0.0015,0.001285714,0.0775,0.166666667,0,0,0.002790698,0.0012,0.045
0.36,0.285702857,0.0525,0.166666667,0,0,0.005581395,0.0012,0.045
0.0015,0.001285714,0.0775,0.041666667,0,0,0.001860465,0.0012,0.045
0.047,0.022380952,0.0775,0.116666667,0,1,0.013953488,0.0012,0.045
0.002,0.001714286,0.0724,0.166666667,0,0,0.001860465,0.0012,0.045
0.091,0.078,0.06,0.166666667,0,0,0.001395349,0.0012,0.045
0.00398,0.003411429,0.0675,0.083333333,0,0,0.000465116,0.0012,0.045
0.065,0.055714286,0.055,0.083333333,0,0,0.009302326,0.0012,0.045
0.04,0.034285714,0.06,0.133333333,0,0,0.000465116,0.0012,0.045
0.0025,0.002142857,0.0775,0.166666667,0,0,0.002790698,0.0012,0.045
0.1006,0.086228571,0.06,0.330555556,0,0,0,0.0012,0.045
0.035,0.03,0.06,0.166666667,1,0,0.000465116,0.0012,0.045
0.02,0.00952381,0.05,0.093055556,0,1,0.021395349,0.0012,0.045
0.02,0.017142857,0.055,0.083333333,0,0,0.00372093,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,1,0,0.001395349,0.0012,0.045
0.1082,0.092742857,0.0575,0.066666667,0,0,0.003255814,0.0012,0.045
0.02,0.00952381,0.0575,0.116666667,0,1,0.002790698,0.0012,0.045
0.00502,0.002390476,0.0975,0.081944444,0,0,0.000930233,0.0012,0.045
0.006,0.002857143,0.055,0.002777778,0,0,0.002325581,0.0012,0.045
0.0584,0.050057143,0.055,0.416666667,0,0,0.004651163,0.0012,0.045
0.005,0.002380952,0.05,0.116666667,0,1,0.000465116,0.0012,0.045
0.00854,0.00732,0.055,0.133333333,0,0,0.000465116,0.0012,0.045
0.0216,0.018514286,0.0475,0.116666667,1,0,0.002325581,0.0012,0.045
0.0076,0.003619048,0.0625,0.116666667,0,0,0.002325581,0.0012,0.045
0.05,0.023809524,0.05,0.05,0,1,0.002790698,0.0012,0.045
0.02,0.00952381,0.0525,0.059722222,0,0,0.000930233,0.0012,0.045
0.003,0.002571429,0.08,0.116666667,0,0,0.000465116,0.0012,0.045
0.04,0.019047619,0.0525,0.033333333,0,1,0.000930233,0.0012,0.045
0.025,0.011904762,0.055,0.116666667,0,1,0.004186047,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,0,0,0.000930233,0.0012,0.045
0.4,0.285714286,0.06,0.25,0,0,0.027906977,0.0012,0.045
0.015,0.007142857,0.0675,0.031944444,0,1,0.006046512,0.0012,0.045
0.03,0.014285714,0.07,0.066666667,0,0,0.006046512,0.0012,0.045
0.145,0.124285714,0.06,0.309722222,0,0,0.000930233,0.0012,0.045
0.0234,0.020057143,0.0725,0.2,0,0,0.005116279,0.0012,0.045
0.004,0.001904762,0.0525,0.116666667,0,1,0.000465116,0.0012,0.045
0.36,0.257142857,0.0425,0.083333333,0,1,0.002325581,0.0012,0.045
0.004,0.001904762,0.0875,0.156944444,0,0,0.000465116,0.0012,0.045
0.006,0.002857143,0.07,0.116666667,0,1,0.00372093,0.0012,0.045
0.005,0.002380952,0.0824,0.116666667,0,1,0,0.0012,0.045
0.01,0.004761905,0.0825,0.040277778,0,1,0.000465116,0.0012,0.045
0.0464,0.039771429,0.06,0.416666667,0,0,0.000930233,0.0012,0.045
0.0678,0.058114286,0.06,0.134722222,0,0,0.001860465,0.0012,0.045
0.018,0.008571429,0.0738,0.1,0,0,0.000465116,0.0012,0.045
0.08266,0.070851429,0.0575,0.166666667,0,0,0.009302326,0.0012,0.045
0.02,0.00952381,0.0475,0.113888889,0,0,0.003255814,0.0012,0.045
0.01,0.004761905,0.0975,0.116666667,0,1,0.002325581,0.0012,0.045
0.01,0.008571429,0.07,0.019444444,0,0,0.001860465,0.0012,0.045
0.001,0.00047619,0.0975,0.116666667,0,1,0.000465116,0.0012,0.045
0.08,0.068571429,0.06,0.166666667,0,0,0,0.0012,0.045
0.06,0.051428571,0.06,0.166666667,0,0,0.009302326,0.0012,0.045
0.015,0.007142857,0.05,0.116666667,0,1,0.000930233,0.0012,0.045
0.14,0.12,0.05,0.416666667,0,0,0.002790698,0.0012,0.045
0.04,0.034285714,0.0475,0.116666667,0,0,0.004651163,0.0012,0.045
0.01214,0.005780952,0.06,0.116666667,0,0,0.004651163,0.0012,0.045
0.0063,0.0054,0.065,0.083333333,0,0,0.000930233,0.0012,0.045
0.2,0.171428571,0.06,0.279166667,0,0,0.020465116,0.0012,0.045
0.045,0.038571429,0.06,0.166666667,0,0,0.000930233,0.0012,0.045
0.004,0.001904762,0.074,0.116666667,0,1,0.001860465,0.0012,0.045
0.04,0.019047619,0.0525,0.113888889,0,0,0.005581395,0.0012,0.045
0.025,0.011904762,0.0675,0.05,0,1,0.006511628,0.0012,0.045
0.004,0.001904762,0.0675,0.116666667,0,1,0.000930233,0.0012,0.045
0.0684,0.058628571,0.0525,0.333333333,0,0,0.000465116,0.0012,0.045
0.036,0.017142857,0.0525,0.116666667,0,1,0.006976744,0.0012,0.045
0.02024,0.009638095,0.06,0.166666667,0,0,0.000930233,0.0012,0.045
0.006,0.002857143,0.05,0.116666667,0,1,0.000930233,0.0012,0.045
0.12,0.102857143,0.0575,0.333333333,0,0,0.002790698,0.0012,0.045
0.05,0.023809524,0.0575,0.119444444,0,0,0.005581395,0.0012,0.045
0.2364,0.202628571,0.0525,0.25,0,0,0.000465116,0.0012,0.045
0.11914,0.10212,0.06,0.333333333,0,0,0.000465116,0.0012,0.045
0.01238,0.010610476,0.055,0.083333333,0,0,0,0.0012,0.045
0.016,0.013714286,0.055,0.133333333,0,0,0,0.0012,0.045
0.4,0.285714286,0.0613,0.248611111,0,0,0.00372093,0.0012,0.045
0.0504,0.0432,0.055,0.083333333,0,0,0.001395349,0.0012,0.045
0.01,0.008571429,0.07,0.116666667,0,0,0.000930233,0.0012,0.045
0.03,0.014285714,0.0569,0.116666667,0,1,0.018604651,0.0012,0.045
0.00546,0.00468,0.0525,0.116666667,0,0,0.000930233,0.0012,0.045
0.01,0.004761905,0.0824,0.116666667,0,0,0.000930233,0.0012,0.045
0.002,0.000952381,0.055,0.033333333,0,1,0.000930233,0.0012,0.045
0.02,0.00952381,0.06,0.058333333,0,1,0.010232558,0.0012,0.045
0.005,0.002380952,0.06,0.016666667,0,1,0.009302326,0.0012,0.045
0.01,0.004761905,0.0775,0.016666667,0,0,0.009302326,0.0012,0.045
0.0016,0.000761905,0.08,0.016666667,0,0,0.002325581,0.0012,0.045
0.05,0.023809524,0.07,0.018055556,0,1,0.020930233,0.0012,0.045
0.006,0.004857143,0.0525,0.0875,0,1,0.010697674,0.0012,0.045
0.05,0.023809524,0.06,0.116666667,0,1,0.004651163,0.0012,0.045
0.01,0.008095238,0.065,0.05,0,0,0.010697674,0.0012,0.045
0.005,0.002380952,0.0525,0.166666667,0,0,0.000465116,0.0012,0.045
0.1,0.085714286,0.06,0.076388889,0,0,0.005581395,0.0012,0.045
0.01,0.004761905,0.0625,0.116666667,0,1,0,0.0012,0.045
0.0015,0.001285714,0.0775,0.166666667,0,0,0.000930233,0.0012,0.045
0.005,0.004285714,0.08,0.116666667,0,0,0.001395349,0.0012,0.045
0.0188,0.016114286,0.06,0.133333333,0,0,0.000930233,0.0012,0.045
0.0015,0.001285714,0.0775,0.166666667,0,0,0.000930233,0.0012,0.045
0.03,0.014285714,0.0575,0.116666667,0,1,0.006976744,0.0012,0.045
